,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,project_name
40983,40983,40983,40983,40983,40983,40983,Public Method,org.apache.bcel.generic.JDKGenericDumpTestCase.listJDKjars.(Anon_1).accept(File),test/java/org/apache/bcel/generic/JDKGenericDumpTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40984,40984,40984,40984,40984,40984,40984,Public Method,org.apache.bcel.generic.JDKGenericDumpTestCase.testJDKjars(),test/java/org/apache/bcel/generic/JDKGenericDumpTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,9.0,3.0,4.0,0.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,3.0,3.0,1.0,,,,,,2.0,,0,0,3,3,3,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40985,40985,40985,40985,40985,40985,40985,Private Method,org.apache.bcel.generic.JDKGenericDumpTestCase.testJar(File),test/java/org/apache/bcel/generic/JDKGenericDumpTestCase.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20.0,0.0,19.0,6.0,12.0,1.0,12.0,4.0,7.0,14.0,7.0,12.0,4.0,4.0,4.0,1.0,,,,,,5.0,,0,5,4,4,4,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40986,40986,40986,40986,40986,40986,40986,Public Class,org.apache.bcel.generic.JSR,main/java/org/apache/bcel/generic/JSR.java,1.0,1.0,1.0,1.0,10.0,0.0,7.0,4.0,2.0,8.0,0.0,,0.0,0.0,,,5.0,0.0,5.0,64.0,1.0,0.0,1.0,3.0,,68.0,9.0,38.0,11.0,21.0,25.0,,,18.0,26.0,8.0,20.0,,,,,2.0,2.0,2.0,1.0,4.0,1.0,0.0,0,66,7,7,7,5,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40987,40987,40987,40987,40987,40987,40987,Constructor,org.apache.bcel.generic.JSR.JSR(),main/java/org/apache/bcel/generic/JSR.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,0.0,,2,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40988,40988,40988,40988,40988,40988,40988,Public Constructor,org.apache.bcel.generic.JSR.JSR(InstructionHandle),main/java/org/apache/bcel/generic/JSR.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40989,40989,40989,40989,40989,40989,40989,Public Method,org.apache.bcel.generic.JSR.accept(Visitor),main/java/org/apache/bcel/generic/JSR.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,8.0,2.0,5.0,8.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40990,40990,40990,40990,40990,40990,40990,Public Method,org.apache.bcel.generic.JSR.dump(DataOutputStream),main/java/org/apache/bcel/generic/JSR.java,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,0.0,11.0,2.0,7.0,5.0,7.0,2.0,5.0,7.0,1.0,6.0,2.0,2.0,2.0,1.0,,,,,,1.0,,0,45,2,2,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40991,40991,40991,40991,40991,40991,40991,Protected Method,"org.apache.bcel.generic.JSR.updatePosition(int,int)",main/java/org/apache/bcel/generic/JSR.java,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,0.0,12.0,4.0,8.0,3.0,8.0,2.0,7.0,9.0,3.0,8.0,2.0,2.0,2.0,1.0,,,,,,1.0,,0,25,2,2,2,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40992,40992,40992,40992,40992,40992,40992,Public Class,org.apache.bcel.generic.JSR_W,main/java/org/apache/bcel/generic/JSR_W.java,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,1.0,8.0,0.0,,0.0,0.0,,,5.0,0.0,5.0,64.0,1.0,0.0,1.0,3.0,,59.0,9.0,26.0,9.0,11.0,24.0,,,11.0,17.0,6.0,11.0,,,,,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0,92,5,5,5,5,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40993,40993,40993,40993,40993,40993,40993,Constructor,org.apache.bcel.generic.JSR_W.JSR_W(),main/java/org/apache/bcel/generic/JSR_W.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,0.0,,2,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40994,40994,40994,40994,40994,40994,40994,Public Constructor,org.apache.bcel.generic.JSR_W.JSR_W(InstructionHandle),main/java/org/apache/bcel/generic/JSR_W.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40995,40995,40995,40995,40995,40995,40995,Public Method,org.apache.bcel.generic.JSR_W.accept(Visitor),main/java/org/apache/bcel/generic/JSR_W.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,0.0,7.0,2.0,4.0,8.0,4.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,14,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40996,40996,40996,40996,40996,40996,40996,Public Method,org.apache.bcel.generic.JSR_W.dump(DataOutputStream),main/java/org/apache/bcel/generic/JSR_W.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,6.0,2.0,3.0,4.0,6.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,67,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40997,40997,40997,40997,40997,40997,40997,Protected Method,"org.apache.bcel.generic.JSR_W.initFromFile(ByteSequence,boolean)",main/java/org/apache/bcel/generic/JSR_W.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,5.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,60,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40998,40998,40998,40998,40998,40998,40998,Public Abstract Class,org.apache.bcel.generic.JsrInstruction,main/java/org/apache/bcel/generic/JsrInstruction.java,2.0,2.0,2.0,1.0,11.0,0.0,6.0,5.0,4.0,6.0,2.0,,0.0,0.0,,,4.0,0.0,4.0,59.0,2.0,0.0,0.0,2.0,,61.0,7.0,29.0,9.0,13.0,25.0,,,9.0,18.0,7.0,12.0,,,,,5.0,5.0,6.0,1.0,3.0,2.0,0.0,0,86,8,8,9,4,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
40999,40999,40999,40999,40999,40999,40999,Constructor,org.apache.bcel.generic.JsrInstruction.JsrInstruction(),main/java/org/apache/bcel/generic/JsrInstruction.java,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,0.0,,2,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41000,41000,41000,41000,41000,41000,41000,Constructor,"org.apache.bcel.generic.JsrInstruction.JsrInstruction(short,InstructionHandle)",main/java/org/apache/bcel/generic/JsrInstruction.java,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41001,41001,41001,41001,41001,41001,41001,Public Method,org.apache.bcel.generic.JsrInstruction.getType(ConstantPoolGen),main/java/org/apache/bcel/generic/JsrInstruction.java,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,50,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41002,41002,41002,41002,41002,41002,41002,Public Method,org.apache.bcel.generic.JsrInstruction.physicalSuccessor(),main/java/org/apache/bcel/generic/JsrInstruction.java,,,,,,,,,,,,,,,,,,,,,,,,,4.0,31.0,0.0,17.0,3.0,11.0,14.0,6.0,12.0,7.0,12.0,3.0,10.0,5.0,5.0,6.0,1.0,,,,,,2.0,,0,82,5,5,6,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41003,41003,41003,41003,41003,41003,41003,Public Class,org.apache.bcel.generic.L2D,main/java/org/apache/bcel/generic/L2D.java,1.0,1.0,1.0,1.0,9.0,0.0,5.0,4.0,1.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,2.0,42.0,0.0,0.0,0.0,2.0,,30.0,3.0,13.0,4.0,6.0,14.0,,,6.0,9.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1,8,2,2,2,2,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41004,41004,41004,41004,41004,41004,41004,Public Constructor,org.apache.bcel.generic.L2D.L2D(),main/java/org/apache/bcel/generic/L2D.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41005,41005,41005,41005,41005,41005,41005,Public Method,org.apache.bcel.generic.L2D.accept(Visitor),main/java/org/apache/bcel/generic/L2D.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,8.0,2.0,5.0,8.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41006,41006,41006,41006,41006,41006,41006,Public Class,org.apache.bcel.generic.L2F,main/java/org/apache/bcel/generic/L2F.java,1.0,1.0,1.0,1.0,9.0,0.0,5.0,4.0,1.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,2.0,42.0,0.0,0.0,0.0,2.0,,30.0,3.0,13.0,4.0,6.0,14.0,,,6.0,9.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1,8,2,2,2,2,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41007,41007,41007,41007,41007,41007,41007,Public Constructor,org.apache.bcel.generic.L2F.L2F(),main/java/org/apache/bcel/generic/L2F.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41008,41008,41008,41008,41008,41008,41008,Public Method,org.apache.bcel.generic.L2F.accept(Visitor),main/java/org/apache/bcel/generic/L2F.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,8.0,2.0,5.0,8.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41009,41009,41009,41009,41009,41009,41009,Public Class,org.apache.bcel.generic.L2I,main/java/org/apache/bcel/generic/L2I.java,1.0,1.0,1.0,1.0,9.0,0.0,5.0,4.0,1.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,2.0,42.0,0.0,0.0,0.0,2.0,,30.0,3.0,13.0,4.0,6.0,14.0,,,6.0,9.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1,8,2,2,2,2,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41010,41010,41010,41010,41010,41010,41010,Public Constructor,org.apache.bcel.generic.L2I.L2I(),main/java/org/apache/bcel/generic/L2I.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41011,41011,41011,41011,41011,41011,41011,Public Method,org.apache.bcel.generic.L2I.accept(Visitor),main/java/org/apache/bcel/generic/L2I.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,8.0,2.0,5.0,8.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41012,41012,41012,41012,41012,41012,41012,Public Class,org.apache.bcel.generic.LADD,main/java/org/apache/bcel/generic/LADD.java,1.0,1.0,1.0,1.0,9.0,0.0,5.0,4.0,1.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,2.0,42.0,0.0,0.0,0.0,2.0,,31.0,3.0,13.0,4.0,6.0,15.0,,,6.0,9.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1,15,2,2,2,2,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41013,41013,41013,41013,41013,41013,41013,Public Constructor,org.apache.bcel.generic.LADD.LADD(),main/java/org/apache/bcel/generic/LADD.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41014,41014,41014,41014,41014,41014,41014,Public Method,org.apache.bcel.generic.LADD.accept(Visitor),main/java/org/apache/bcel/generic/LADD.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,8.0,2.0,5.0,8.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41015,41015,41015,41015,41015,41015,41015,Public Class,org.apache.bcel.generic.LALOAD,main/java/org/apache/bcel/generic/LALOAD.java,1.0,1.0,1.0,1.0,10.0,0.0,5.0,5.0,2.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,2.0,43.0,0.0,0.0,0.0,2.0,,32.0,3.0,13.0,4.0,6.0,16.0,,,6.0,9.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1,23,2,2,2,2,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41016,41016,41016,41016,41016,41016,41016,Public Constructor,org.apache.bcel.generic.LALOAD.LALOAD(),main/java/org/apache/bcel/generic/LALOAD.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,67,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41017,41017,41017,41017,41017,41017,41017,Public Method,org.apache.bcel.generic.LALOAD.accept(Visitor),main/java/org/apache/bcel/generic/LALOAD.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,8.0,2.0,5.0,8.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41018,41018,41018,41018,41018,41018,41018,Public Class,org.apache.bcel.generic.LAND,main/java/org/apache/bcel/generic/LAND.java,1.0,1.0,1.0,1.0,9.0,0.0,5.0,4.0,1.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,2.0,42.0,0.0,0.0,0.0,2.0,,31.0,3.0,13.0,4.0,6.0,15.0,,,6.0,9.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1,15,2,2,2,2,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41019,41019,41019,41019,41019,41019,41019,Public Constructor,org.apache.bcel.generic.LAND.LAND(),main/java/org/apache/bcel/generic/LAND.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41020,41020,41020,41020,41020,41020,41020,Public Method,org.apache.bcel.generic.LAND.accept(Visitor),main/java/org/apache/bcel/generic/LAND.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,8.0,2.0,5.0,8.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41021,41021,41021,41021,41021,41021,41021,Public Class,org.apache.bcel.generic.LASTORE,main/java/org/apache/bcel/generic/LASTORE.java,1.0,1.0,1.0,1.0,10.0,0.0,5.0,5.0,2.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,2.0,43.0,0.0,0.0,0.0,2.0,,32.0,3.0,13.0,4.0,6.0,16.0,,,6.0,9.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1,23,2,2,2,2,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41022,41022,41022,41022,41022,41022,41022,Public Constructor,org.apache.bcel.generic.LASTORE.LASTORE(),main/java/org/apache/bcel/generic/LASTORE.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,67,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41023,41023,41023,41023,41023,41023,41023,Public Method,org.apache.bcel.generic.LASTORE.accept(Visitor),main/java/org/apache/bcel/generic/LASTORE.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,8.0,2.0,5.0,8.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41024,41024,41024,41024,41024,41024,41024,Public Class,org.apache.bcel.generic.LCMP,main/java/org/apache/bcel/generic/LCMP.java,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,4.0,5.0,0.0,,0.0,0.0,,,3.0,0.0,3.0,40.0,0.0,0.0,0.0,3.0,,38.0,5.0,16.0,6.0,6.0,17.0,,,6.0,10.0,4.0,6.0,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1,6,3,3,3,3,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41025,41025,41025,41025,41025,41025,41025,Public Constructor,org.apache.bcel.generic.LCMP.LCMP(),main/java/org/apache/bcel/generic/LCMP.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41026,41026,41026,41026,41026,41026,41026,Public Method,org.apache.bcel.generic.LCMP.accept(Visitor),main/java/org/apache/bcel/generic/LCMP.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,0.0,7.0,2.0,4.0,8.0,4.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,14,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41027,41027,41027,41027,41027,41027,41027,Public Method,org.apache.bcel.generic.LCMP.getType(ConstantPoolGen),main/java/org/apache/bcel/generic/LCMP.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,50,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41028,41028,41028,41028,41028,41028,41028,Public Class,org.apache.bcel.generic.LCONST,main/java/org/apache/bcel/generic/LCONST.java,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,2.0,8.0,0.0,,0.0,0.0,,,5.0,1.0,5.0,42.0,1.0,0.0,0.0,4.0,,64.0,11.0,32.0,10.0,15.0,21.0,,,13.0,21.0,7.0,14.0,,,,,3.0,3.0,3.0,1.0,2.0,1.0,60.0,0,66,7,7,7,5,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41029,41029,41029,41029,41029,41029,41029,Constructor,org.apache.bcel.generic.LCONST.LCONST(),main/java/org/apache/bcel/generic/LCONST.java,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,0.0,,2,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41030,41030,41030,41030,41030,41030,41030,Public Constructor,org.apache.bcel.generic.LCONST.LCONST(long),main/java/org/apache/bcel/generic/LCONST.java,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,0.0,11.0,1.0,8.0,0.0,5.0,3.0,5.0,8.0,1.0,7.0,3.0,3.0,3.0,1.0,,,,,,1.0,,0,0,3,3,3,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41031,41031,41031,41031,41031,41031,41031,Public Method,org.apache.bcel.generic.LCONST.accept(Visitor),main/java/org/apache/bcel/generic/LCONST.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,0.0,8.0,2.0,5.0,8.0,5.0,1.0,5.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,0.0,,1,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41032,41032,41032,41032,41032,41032,41032,Public Method,org.apache.bcel.generic.LCONST.getType(ConstantPoolGen),main/java/org/apache/bcel/generic/LCONST.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,50,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41033,41033,41033,41033,41033,41033,41033,Public Method,org.apache.bcel.generic.LCONST.getValue(),main/java/org/apache/bcel/generic/LCONST.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41034,41034,41034,41034,41034,41034,41034,Public Class,org.apache.bcel.generic.LDC,main/java/org/apache/bcel/generic/LDC.java,2.0,1.0,2.0,1.0,10.0,0.0,8.0,2.0,3.0,23.0,1.0,,0.0,0.0,,,10.0,0.0,10.0,56.0,1.0,0.0,2.0,7.0,,132.0,19.0,83.0,20.0,51.0,34.0,,,35.0,50.0,14.0,39.0,,,,,5.0,2.0,5.0,1.0,3.0,1.0,0.0,0,41,20,14,20,10,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41035,41035,41035,41035,41035,41035,41035,Constructor,org.apache.bcel.generic.LDC.LDC(),main/java/org/apache/bcel/generic/LDC.java,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,0.0,,2,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
41036,41036,41036,41036,41036,41036,41036,Public Constructor,org.apache.bcel.generic.LDC.LDC(int),main/java/org/apache/bcel/generic/LDC.java,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.0,,0,0,1,1,1,1,5bfa4baa2b7b2cc3dc4cc2600bbcd5d74df7451c,commons-bcel
