,commit_hash,class_name,active,available,cached ,cpu_percent, free,inactive,mem_percent,minor_faults,read_count,rss,used,used_percent,PROJECT_NAME,CURRENT_COMMIT,PREVIOUS_COMMIT,CLASS_CURRENTCOMMIT,CLASS_PREVIOUSCOMMIT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,TOTAL_STATEMENTLEVELCHANGES,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,CLASS_RENAMING,TOTAL_CLASSDECLARATIONCHANGES,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,METHOD_RENAMING,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,TOTAL_METHODDECLARATIONSCHANGES,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,TOTAL_ATTRIBUTEDECLARATIONCHANGES,ADDING_ATTRIBUTE_MODIFIABILITY,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,ADDING_CLASS_DERIVABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,TOTAL_DECLARATIONPARTCHANGES,TOTAL_CHANGES
1308,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/AnnotationElementValueGen.java,6516909869.4579,45724232579.5888,44466706719.1028,49.58505642787416,558755265.7944,41402249981.6075,1.117974436728754,464267.7991,22391.486,565511177.5701,4277743424.5981,8.45678734581181,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/AnnotationElementValueGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/AnnotationElementValueGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,6569020909.9294,45654188433.5686,44208595634.698,39.65226340780165,746655840.3765,41162389528.0941,1.436397048071319,1216914.1137,45791.5961,726580653.6784,4347787272.0314,8.595258933242514,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/ArrayType.java,6899346188.1905,45301105420.1905,43753174747.4286,19.84577183625648,848955099.4286,40739175765.3333,1.908283736024584,1868660.7619,62446.3095,965277696.0,4700868608.0,9.293275031377792,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ArrayType.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ArrayType.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/BasicType.java,7200611669.3333,45006692352.0,43848798208.0,28.05853839747309,458870784.0,40831797930.6667,1.955197920401891,1129599.75,46558.9167,989008554.6667,4995299328.0,9.87534313130086,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/BasicType.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/BasicType.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/BIPUSH.java,6950445056.0,45259079178.449,43891204764.7347,34.36689672131774,668825349.2245,40871786412.4082,1.5399351083502475,792107.6939,39157.8265,778953874.2857,4742893191.8367,9.37635457438168,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/BIPUSH.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/BIPUSH.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/BranchHandle.java,6656084002.7119,45570899227.4802,44222567857.8983,83.84036646887091,649371092.6102,41175319453.6497,1.3147981702271154,789789.4407,34586.7119,665071616.0,4431073812.2486,8.759910360285858,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/BranchHandle.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/BranchHandle.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/BranchInstruction.java,6805703076.8219,45404884739.5068,43949850287.3425,55.576491322076514,756023941.2603,40923655266.1918,1.4817329988087693,999468.3356,41966.9247,749513180.9315,4597086741.0411,9.088105835353549,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/BranchInstruction.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/BranchInstruction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/ClassElementValueGen.java,6536291123.2,45713190316.2182,44526341920.5818,44.64629199101737,488134097.4545,41458574056.7273,1.1988759214227849,442502.9636,21351.3091,606434024.7273,4288785165.9636,8.478616064691614,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ClassElementValueGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ClassElementValueGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/ClassGen.java,6637940036.9883,45562038168.7132,43780455805.3265,19.88191688852022,1082582068.6867,40766476371.4641,1.738252042630954,1950748.0713,68615.9384,879269624.0448,4439936218.5716,8.777430692434516,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ClassGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ClassGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/CodeExceptionGen.java,6789879094.9926,45412048258.8444,43749729560.6519,23.978335827354776,963345461.0963,40736653008.5926,1.7500438663694593,1578376.2444,58300.7778,885234346.6667,4589924443.0222,9.073946493560248,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/CodeExceptionGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/CodeExceptionGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,6746679523.6432,45470544655.5346,44038610327.7457,42.16505392590858,732987930.1375,41006774642.4627,1.3923523836433485,787003.733,35621.8193,704300323.3597,4531427412.0347,8.958302121675205,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/CPInstruction.java,6971212999.4805,45234001787.013,43883857999.7922,28.653832699178377,651099574.8571,40865230156.4675,1.725775635087645,1245192.7792,49411.0909,872958616.9351,4767968801.2468,9.425927228769448,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/CPInstruction.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/CPInstruction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/ElementValuePairGen.java,6477249317.9871,45764319113.0839,44568453833.4968,62.072539772494224,496976083.4065,41495892073.7032,1.1053284356670996,533129.2387,25382.1161,559114385.3419,4237656645.3677,8.377538701449312,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/ElementValuePairGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/ElementValuePairGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/EnumElementValueGen.java,6531310738.2857,45713575155.8095,44474654524.9524,44.51960437884362,540191012.5714,41412356778.6667,1.1625321138472784,489607.4286,21427.5238,588050041.9048,4288400822.8571,8.4778562463489,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/EnumElementValueGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/EnumElementValueGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/FieldGenOrMethodGen.java,6925429037.9302,45276807509.0927,43836116511.9436,25.66203250929652,741658250.9637,40820336769.3987,1.7771869848915964,1430480.1485,53772.892,898964320.1015,4725163815.0723,9.341304887154267,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/FieldGenOrMethodGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/FieldGenOrMethodGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/FieldInstruction.java,7198541954.0317,45006621062.0952,43759592106.6667,27.320173838317302,548052926.9841,40746094592.0,1.9069840264698816,1094183.8968,46038.7143,964620255.4921,4995355046.6032,9.87545328292322,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/FieldInstruction.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/FieldInstruction.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/GETSTATIC.java,7200670065.7778,45004700160.0,43764019256.8889,27.35729933727431,541704732.4444,40750200462.2222,1.9074085338248148,1095676.4167,46011.0,964834986.6667,4997275790.2222,9.879250453234723,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/GETSTATIC.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/GETSTATIC.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/GOTO.java,7063168359.0649,45135561714.7013,43733683532.4675,21.020225634005357,702904931.7403,40722148046.1299,1.95875430261934,1683648.6104,58182.4805,990807505.4545,4866411533.2987,9.620541343752812,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/GOTO.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/GOTO.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/InstructionConst.java,6909646848.0,45298006016.0,44185044992.0,35.311502020181024,413679616.0,41155848192.0,1.429478943347931,756490.0,38049.0,723081216.0,4703969280.0,9.299404834203814,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionConst.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionConst.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/InstructionFactory.java,6857433329.0701,45352163732.3403,43935137064.4066,42.95859783476893,717970042.4526,40913422142.0482,1.4399021363564517,707938.5003,36984.069,728353658.8636,4649806793.7592,9.192329541743602,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionFactory.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/InstructionHandle.java,6910312879.469,45293866968.1039,43855266708.1328,30.16532830498264,739566849.1082,40837932354.1241,1.720141317184697,1326073.64,51087.2262,870108576.6926,4708104930.8167,9.307580714807711,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionHandle.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionHandle.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/InstructionList.java,6994362454.5623,45208537884.3732,43842544259.7671,26.43344843064534,666956387.3863,40826553885.1747,1.7860368742848385,1361683.7112,51579.9433,903440939.2812,4793435921.7934,9.47627387217366,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/InstructionList.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/InvokeInstruction.java,7141062481.2328,45062417770.2601,43832695084.3281,28.24076600083408,530704222.807,40816950047.1781,1.835800780179388,1108003.8525,46105.8608,928613325.9453,4939548833.193,9.765128461506714,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/InvokeInstruction.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/InvokeInstruction.java,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1331,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/INVOKESPECIAL.java,6893279182.0488,45312164739.122,43898356111.6098,25.42516181146057,714735715.9024,40879421190.2439,1.6782630594765269,1466173.1707,55138.3902,848925071.6098,4689810307.122,9.271413575547149,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/INVOKESPECIAL.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/INVOKESPECIAL.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/INVOKEVIRTUAL.java,6952841750.2609,45246381011.4783,43749074676.8696,20.45988190234617,798331948.5217,40736220382.6087,1.8541331654009607,1675109.6522,60052.5652,937886408.3478,4755592770.7826,9.40146071747316,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/INVOKEVIRTUAL.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/INVOKEVIRTUAL.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/LDC.java,6983807407.1579,45223225128.4211,43784106415.1579,31.46351194398441,740150254.0351,40768886568.4211,1.6637942550475138,1010547.1579,43809.6667,841606233.8246,4778743340.9123,9.447227709339746,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/LDC.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/LDC.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,src/main/java/org/apache/bcel/generic/LocalVariableGen.java,6806272639.0736,45394748201.0864,43813174642.1047,23.77385035397331,882546577.2737,40798378542.8625,1.7477294763589015,1620608.3972,58628.1528,884063647.4415,4607225332.8838,9.108149093372829,commons-bcel,9174edf0d530540c9f6df76b4d786c5a6ad78a5d,fa271c5d7ed94dd1d9ef31c52f32d1746d5636dc,/groups/ilabt-imec-be/software-performance/changedistiller/projectA/commons-bcel/src/main/java/org/apache/bcel/generic/LocalVariableGen.java,/groups/ilabt-imec-be/software-performance/changedistiller/projectB/commons-bcel/src/main/java/org/apache/bcel/generic/LocalVariableGen.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
